	Kingdom	Phylum	Class	Order	Family	Genus
ASV_256	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius
ASV_257	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_258	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA
ASV_259	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_260	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_261	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_262	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_263	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_264	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_265	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
ASV_266	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_267	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_268	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia
ASV_269	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus
ASV_270	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_271	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
ASV_272	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_273	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
ASV_274	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_275	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_276	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Psychrobium
ASV_277	Bacteria	NA	NA	NA	NA	NA
ASV_278	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_279	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_280	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola
ASV_281	Bacteria	NA	NA	NA	NA	NA
ASV_282	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	NA
ASV_283	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA
ASV_284	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_285	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_286	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_287	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_288	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_289	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_290	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus
ASV_291	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV_292	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV_293	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
ASV_294	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
ASV_295	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_296	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_297	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_298	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_299	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_300	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_301	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
ASV_302	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_303	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA
ASV_304	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV_305	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
ASV_306	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_307	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_308	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV_309	Bacteria	NA	NA	NA	NA	NA
ASV_310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter
ASV_311	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_312	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_314	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae1	Alcanivorax
ASV_315	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_316	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV_317	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia
ASV_318	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_319	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_320	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
ASV_321	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Planifilum
ASV_322	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_323	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algibacter
ASV_324	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_325	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_326	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI 0001001-H03
ASV_327	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_328	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_329	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_330	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia
ASV_331	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_332	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_333	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_334	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_335	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_336	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_337	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_338	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_339	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
ASV_340	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_341	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade
ASV_342	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_344	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_345	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA
ASV_346	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA
ASV_347	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_348	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
ASV_349	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea
ASV_350	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
ASV_351	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV_352	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	NA	NA
ASV_353	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_354	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesonia
ASV_355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktotalea
ASV_356	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
ASV_357	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
ASV_358	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_359	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_360	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_361	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_362	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_363	Bacteria	NA	NA	NA	NA	NA
ASV_364	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_365	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_366	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_367	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia
ASV_368	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_369	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_370	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum
ASV_371	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus
ASV_372	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_373	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_374	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea
ASV_375	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_376	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius
ASV_377	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_378	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
ASV_379	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_380	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
ASV_381	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_382	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA
ASV_383	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_384	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV_385	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_386	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_387	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_388	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_389	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
ASV_390	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_391	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_392	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter
ASV_393	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_394	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_395	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus
ASV_396	Eukaryota	NA	NA	NA	NA	NA
ASV_397	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_398	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_399	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_400	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_401	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_402	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_403	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_404	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
ASV_405	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
ASV_406	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV_407	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_408	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nereida
ASV_409	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA
ASV_410	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_411	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_412	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_413	Bacteria	NA	NA	NA	NA	NA
ASV_414	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_415	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_416	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_417	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_418	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
ASV_419	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas
ASV_420	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_421	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_422	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera
ASV_423	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_424	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_425	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_426	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales Incertae Sedis	Candidatus Branchiomonas
ASV_427	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_428	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_429	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_430	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV_431	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA
ASV_432	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_433	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_434	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
ASV_435	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_436	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_437	Eukaryota	NA	NA	NA	NA	NA
ASV_438	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_439	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_440	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_441	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_442	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	NA	NA
ASV_443	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_444	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_445	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_446	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_447	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_448	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_449	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_450	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_451	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_453	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
ASV_454	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV_455	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV_456	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_457	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA
ASV_458	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA
ASV_459	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_460	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_461	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA
ASV_462	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_463	Bacteria	NA	NA	NA	NA	NA
ASV_464	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
ASV_465	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_466	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_467	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_468	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA
ASV_469	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_470	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_471	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
ASV_472	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA
ASV_473	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix
ASV_474	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_475	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_476	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_477	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_478	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_479	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_480	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_481	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_482	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_483	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_484	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_485	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_486	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus
ASV_487	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	NA	NA
ASV_488	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_489	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_490	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_491	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
ASV_492	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella
ASV_493	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_494	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_495	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_496	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola
ASV_497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
